rental_id,rent_code,rental_date,return_date,customer_id,film_id
12847,2-85-BONNIE HOLOCAUST,2005-08-19,2005-08-23,91,85
3516,2-85-BONNIE HOLOCAUST,2005-07-06,2005-07-09,338,85
8617,2-85-BONNIE HOLOCAUST,2005-07-29,2005-08-06,441,85
12402,2-85-BONNIE HOLOCAUST,2005-08-18,2005-08-25,123,85
1131,2-582-MIRACLE VIRTUAL,2005-05-31,2005-06-01,128,582
1758,2-582-MIRACLE VIRTUAL,2005-06-16,2005-06-25,474,582
3721,2-582-MIRACLE VIRTUAL,2005-07-06,2005-07-11,226,582
10366,2-582-MIRACLE VIRTUAL,2005-08-01,2005-08-05,119,582
12568,2-582-MIRACLE VIRTUAL,2005-08-18,2005-08-22,569,582
1408,2-582-MIRACLE VIRTUAL,2005-06-15,2005-06-22,396,582
6321,2-582-MIRACLE VIRTUAL,2005-07-11,2005-07-14,388,582
10010,2-582-MIRACLE VIRTUAL,2005-07-31,2005-08-07,373,582
11759,2-582-MIRACLE VIRTUAL,2005-08-17,2005-08-19,108,582
1133,1-929-USUAL UNTOUCHABLES,2005-05-31,2005-06-02,73,929
1376,1-929-USUAL UNTOUCHABLES,2005-06-15,2005-06-19,215,929
3670,1-929-USUAL UNTOUCHABLES,2005-07-06,2005-07-11,268,929
10946,1-929-USUAL UNTOUCHABLES,2005-08-02,2005-08-05,56,929
13836,1-929-USUAL UNTOUCHABLES,2005-08-20,2005-08-21,375,929
5302,1-929-USUAL UNTOUCHABLES,2005-07-09,2005-07-10,72,929
8140,1-929-USUAL UNTOUCHABLES,2005-07-28,2005-07-30,119,929
12291,1-929-USUAL UNTOUCHABLES,2005-08-18,2005-08-23,73,929
6705,1-929-USUAL UNTOUCHABLES,2005-07-12,2005-07-13,363,929
8033,1-929-USUAL UNTOUCHABLES,2005-07-28,2005-07-30,1,929
12102,1-929-USUAL UNTOUCHABLES,2005-08-17,2005-08-24,392,929
8113,1-929-USUAL UNTOUCHABLES,2005-07-28,2005-08-06,541,929
15859,1-929-USUAL UNTOUCHABLES,2005-08-23,2005-08-28,465,929
1135,2-685-PLATOON INSTINCT,2005-05-31,2005-06-01,122,685
1406,2-685-PLATOON INSTINCT,2005-06-15,2005-06-21,199,685
5377,2-685-PLATOON INSTINCT,2005-07-09,2005-07-11,578,685
7730,2-685-PLATOON INSTINCT,2005-07-28,2005-08-04,155,685
12475,2-685-PLATOON INSTINCT,2005-08-18,2005-08-24,401,685
2876,2-685-PLATOON INSTINCT,2005-06-20,2005-06-23,39,685
4017,2-685-PLATOON INSTINCT,2005-07-07,2005-07-09,595,685
11171,2-685-PLATOON INSTINCT,2005-08-02,2005-08-04,339,685
14391,2-685-PLATOON INSTINCT,2005-08-21,2005-08-23,205,685
1136,1-864-SUNDANCE INVASION,2005-05-31,2005-06-09,50,864
1991,1-864-SUNDANCE INVASION,2005-06-17,2005-06-25,105,864
4698,1-864-SUNDANCE INVASION,2005-07-08,2005-07-13,570,864
10072,1-864-SUNDANCE INVASION,2005-07-31,2005-08-03,520,864
12086,1-864-SUNDANCE INVASION,2005-08-17,2005-08-26,140,864
2335,2-864-SUNDANCE INVASION,2005-06-18,2005-06-26,446,864
6877,2-864-SUNDANCE INVASION,2005-07-12,2005-07-18,231,864
9723,2-864-SUNDANCE INVASION,2005-07-31,2005-08-03,24,864
12910,2-864-SUNDANCE INVASION,2005-08-19,2005-08-20,128,864
4709,1-864-SUNDANCE INVASION,2005-07-08,2005-07-15,124,864
10130,1-864-SUNDANCE INVASION,2005-07-31,2005-08-04,95,864
12092,1-864-SUNDANCE INVASION,2005-08-17,2005-08-18,38,864
6337,2-864-SUNDANCE INVASION,2005-07-11,2005-07-19,47,864
10761,2-864-SUNDANCE INVASION,2005-08-01,2005-08-08,36,864
14451,2-864-SUNDANCE INVASION,2005-08-21,2005-08-22,467,864
7020,1-864-SUNDANCE INVASION,2005-07-27,2005-07-29,506,864
15105,1-864-SUNDANCE INVASION,2005-08-22,2005-08-26,338,864
7697,1-864-SUNDANCE INVASION,2005-07-28,2005-08-03,377,864
13584,1-864-SUNDANCE INVASION,2006-02-14,,548,864
1138,2-859-SUGAR WONKA,2005-05-31,2005-06-05,438,859
2711,2-859-SUGAR WONKA,2005-06-19,2005-06-21,313,859
5851,2-859-SUGAR WONKA,2005-07-10,2005-07-11,510,859
7937,2-859-SUGAR WONKA,2005-07-28,2005-07-29,323,859
12136,2-859-SUGAR WONKA,2005-08-17,2005-08-23,527,859
4747,2-859-SUGAR WONKA,2005-07-08,2005-07-12,383,859
9721,2-859-SUGAR WONKA,2005-07-31,2005-08-05,196,859
15125,2-859-SUGAR WONKA,2005-08-22,2005-08-29,221,859
5818,1-859-SUGAR WONKA,2005-07-10,2005-07-14,334,859
9209,1-859-SUGAR WONKA,2005-07-30,2005-08-03,23,859
15515,1-859-SUGAR WONKA,2005-08-23,2005-08-25,307,859
7582,1-859-SUGAR WONKA,2005-07-27,2005-07-29,128,859
14013,1-859-SUGAR WONKA,2005-08-20,2005-08-25,496,859
10093,2-859-SUGAR WONKA,2005-07-31,2005-08-04,162,859
13921,2-859-SUGAR WONKA,2005-08-20,2005-08-22,59,859
11151,1-859-SUGAR WONKA,2005-08-02,2005-08-05,391,859
12869,1-859-SUGAR WONKA,2005-08-19,2005-08-26,99,859
1146,1-689-POLLOCK DELIVERANCE,2005-05-31,2005-06-03,250,689
2313,1-689-POLLOCK DELIVERANCE,2005-06-18,2005-06-26,379,689
4282,1-689-POLLOCK DELIVERANCE,2005-07-07,2005-07-11,25,689
6987,1-689-POLLOCK DELIVERANCE,2005-07-27,2005-07-28,334,689
11927,1-689-POLLOCK DELIVERANCE,2005-08-17,2005-08-23,178,689
4358,1-689-POLLOCK DELIVERANCE,2005-07-07,2005-07-14,446,689
7099,1-689-POLLOCK DELIVERANCE,2005-07-27,2005-07-29,6,689
13329,1-689-POLLOCK DELIVERANCE,2005-08-19,2005-08-25,373,689
5349,2-689-POLLOCK DELIVERANCE,2005-07-09,2005-07-18,161,689
10906,2-689-POLLOCK DELIVERANCE,2005-08-02,2005-08-07,463,689
15644,2-689-POLLOCK DELIVERANCE,2006-02-14,,43,689
6229,1-689-POLLOCK DELIVERANCE,2005-07-11,2005-07-20,399,689
10647,1-689-POLLOCK DELIVERANCE,2005-08-01,2005-08-06,115,689
13876,1-689-POLLOCK DELIVERANCE,2005-08-20,2005-08-23,334,689
8221,2-689-POLLOCK DELIVERANCE,2005-07-28,2005-08-02,496,689
13138,2-689-POLLOCK DELIVERANCE,2005-08-19,2005-08-21,214,689
11390,1-689-POLLOCK DELIVERANCE,2005-08-02,2005-08-04,294,689
15260,1-689-POLLOCK DELIVERANCE,2005-08-22,2005-08-24,274,689
1152,2-47-BABY HALL,2005-05-31,2005-06-04,191,47
3449,2-47-BABY HALL,2005-06-21,2005-06-27,181,47
6697,2-47-BABY HALL,2005-07-12,2005-07-19,103,47
11292,2-47-BABY HALL,2005-08-02,2005-08-06,13,47
14881,2-47-BABY HALL,2005-08-22,2005-08-26,425,47
5999,2-47-BABY HALL,2005-07-11,2005-07-19,450,47
9546,2-47-BABY HALL,2005-07-31,2005-08-02,63,47
13582,2-47-BABY HALL,2005-08-20,2005-08-23,166,47
1154,2-599-MOTHER OLEANDER,2005-05-31,2005-06-08,59,599
3238,2-599-MOTHER OLEANDER,2005-06-21,2005-06-23,77,599
4943,2-599-MOTHER OLEANDER,2005-07-08,2005-07-15,11,599
11194,2-599-MOTHER OLEANDER,2005-08-02,2005-08-10,135,599
12664,2-599-MOTHER OLEANDER,2005-08-18,2005-08-25,577,599
3547,1-599-MOTHER OLEANDER,2005-07-06,2005-07-08,239,599
11200,1-599-MOTHER OLEANDER,2005-08-02,2005-08-07,98,599
11662,1-599-MOTHER OLEANDER,2005-08-17,2005-08-26,177,599
7187,2-599-MOTHER OLEANDER,2005-07-27,2005-08-05,169,599
15857,2-599-MOTHER OLEANDER,2005-08-23,2005-08-26,575,599
8652,1-599-MOTHER OLEANDER,2005-07-29,2005-08-07,219,599
13575,1-599-MOTHER OLEANDER,2005-08-20,2005-08-28,339,599
10115,1-599-MOTHER OLEANDER,2005-07-31,2005-08-10,68,599
12033,1-599-MOTHER OLEANDER,2005-08-17,2005-08-26,321,599
1168,1-952-WAGON JAWS,2005-06-14,2005-06-19,481,952
4418,1-952-WAGON JAWS,2005-07-07,2005-07-11,417,952
9824,1-952-WAGON JAWS,2005-07-31,2005-08-07,404,952
12406,1-952-WAGON JAWS,2005-08-18,2005-08-22,510,952
3268,1-952-WAGON JAWS,2005-06-21,2005-06-30,329,952
5678,1-952-WAGON JAWS,2005-07-10,2005-07-19,96,952
9468,1-952-WAGON JAWS,2005-07-30,2005-08-07,20,952
13740,1-952-WAGON JAWS,2005-08-20,2005-08-29,21,952
9788,1-952-WAGON JAWS,2005-07-31,2005-08-09,344,952
14446,1-952-WAGON JAWS,2005-08-21,2005-08-26,21,952
1169,2-236-DIVINE RESURRECTION,2005-06-14,2005-06-16,139,236
4413,2-236-DIVINE RESURRECTION,2005-07-07,2005-07-10,565,236
8054,2-236-DIVINE RESURRECTION,2005-07-28,2005-08-06,225,236
11855,2-236-DIVINE RESURRECTION,2005-08-17,2005-08-26,535,236
1182,2-236-DIVINE RESURRECTION,2005-06-15,2005-06-22,196,236
3993,2-236-DIVINE RESURRECTION,2005-07-06,2005-07-14,525,236
8220,2-236-DIVINE RESURRECTION,2005-07-28,2005-07-31,360,236
15532,2-236-DIVINE RESURRECTION,2006-02-14,,23,236
1941,2-236-DIVINE RESURRECTION,2005-06-17,2005-06-20,519,236
6416,2-236-DIVINE RESURRECTION,2005-07-11,2005-07-13,158,236
7679,2-236-DIVINE RESURRECTION,2005-07-28,2005-08-02,444,236
12498,2-236-DIVINE RESURRECTION,2005-08-18,2005-08-21,408,236
3609,2-236-DIVINE RESURRECTION,2005-07-06,2005-07-10,373,236
11375,2-236-DIVINE RESURRECTION,2005-08-02,2005-08-08,346,236
12950,2-236-DIVINE RESURRECTION,2005-08-19,2005-08-23,463,236
1171,1-890-TIGHTS DAWN,2005-06-14,2005-06-17,284,890
4957,1-890-TIGHTS DAWN,2005-07-08,2005-07-09,399,890
7011,1-890-TIGHTS DAWN,2005-07-27,2005-07-28,254,890
13035,1-890-TIGHTS DAWN,2005-08-19,2005-08-22,135,890
1401,1-890-TIGHTS DAWN,2005-06-15,2005-06-21,366,890
3539,1-890-TIGHTS DAWN,2005-07-06,2005-07-07,444,890
10110,1-890-TIGHTS DAWN,2005-07-31,2005-08-03,138,890
11660,1-890-TIGHTS DAWN,2005-08-17,2005-08-23,525,890
1506,2-890-TIGHTS DAWN,2005-06-15,2005-06-22,404,890
6918,2-890-TIGHTS DAWN,2005-07-12,2005-07-19,140,890
8806,2-890-TIGHTS DAWN,2005-07-29,2005-08-02,454,890
15617,2-890-TIGHTS DAWN,2005-08-23,2005-08-27,569,890
2367,2-890-TIGHTS DAWN,2005-06-18,2005-06-22,566,890
5471,2-890-TIGHTS DAWN,2005-07-09,2005-07-13,347,890
8169,2-890-TIGHTS DAWN,2005-07-28,2005-08-06,366,890
14816,2-890-TIGHTS DAWN,2005-08-22,2005-08-28,534,890
2703,1-890-TIGHTS DAWN,2005-06-19,2005-06-28,319,890
3597,1-890-TIGHTS DAWN,2005-07-06,2005-07-13,35,890
8699,1-890-TIGHTS DAWN,2005-07-29,2005-08-07,123,890
12830,1-890-TIGHTS DAWN,2005-08-19,2005-08-20,409,890
4106,2-890-TIGHTS DAWN,2005-07-07,2005-07-13,563,890
7342,2-890-TIGHTS DAWN,2005-07-27,2005-08-04,504,890
14270,2-890-TIGHTS DAWN,2005-08-21,2005-08-27,171,890
5554,2-890-TIGHTS DAWN,2005-07-10,2005-07-17,252,890
7525,2-890-TIGHTS DAWN,2005-07-27,2005-08-04,281,890
12447,2-890-TIGHTS DAWN,2005-08-18,2005-08-27,469,890
1174,1-581-MINORITY KISS,2005-06-15,2005-06-21,95,581
3925,1-581-MINORITY KISS,2005-07-06,2005-07-15,428,581
8835,1-581-MINORITY KISS,2005-07-29,2005-08-05,237,581
14029,1-581-MINORITY KISS,2005-08-20,2005-08-22,219,581
1500,1-581-MINORITY KISS,2005-06-15,2005-06-18,237,581
4521,1-581-MINORITY KISS,2005-07-08,2005-07-11,327,581
7929,1-581-MINORITY KISS,2005-07-28,2005-07-31,307,581
14277,1-581-MINORITY KISS,2005-08-21,2005-08-28,566,581
2136,1-581-MINORITY KISS,2005-06-17,2005-06-24,20,581
3792,1-581-MINORITY KISS,2005-07-06,2005-07-11,312,581
10161,1-581-MINORITY KISS,2005-07-31,2005-08-02,120,581
12915,1-581-MINORITY KISS,2006-02-14,,516,581
1175,2-716-REAP UNFAITHFUL,2005-06-15,2005-06-20,197,716
6167,2-716-REAP UNFAITHFUL,2005-07-11,2005-07-14,200,716
8232,2-716-REAP UNFAITHFUL,2005-07-29,2005-08-06,526,716
13638,2-716-REAP UNFAITHFUL,2005-08-20,2005-08-23,493,716
2013,2-716-REAP UNFAITHFUL,2005-06-17,2005-06-24,165,716
5092,2-716-REAP UNFAITHFUL,2005-07-09,2005-07-12,139,716
7712,2-716-REAP UNFAITHFUL,2005-07-28,2005-08-02,361,716
5470,1-716-REAP UNFAITHFUL,2005-07-09,2005-07-18,325,716
11149,1-716-REAP UNFAITHFUL,2005-08-02,2005-08-11,358,716
14090,1-716-REAP UNFAITHFUL,2005-08-21,2005-08-23,168,716
5898,2-716-REAP UNFAITHFUL,2005-07-10,2005-07-16,538,716
10751,2-716-REAP UNFAITHFUL,2005-08-01,2005-08-10,518,716
15576,2-716-REAP UNFAITHFUL,2005-08-23,2005-08-26,595,716
6257,1-716-REAP UNFAITHFUL,2005-07-11,2005-07-14,492,716
8077,1-716-REAP UNFAITHFUL,2005-07-28,2005-07-29,122,716
15574,1-716-REAP UNFAITHFUL,2005-08-23,2005-09-01,130,716
1193,1-983-WON DARES,2005-06-15,2005-06-21,561,983
3766,1-983-WON DARES,2005-07-06,2005-07-07,312,983
10460,1-983-WON DARES,2005-08-01,2005-08-09,197,983
13669,1-983-WON DARES,2005-08-20,2005-08-27,261,983
6778,1-983-WON DARES,2005-07-12,2005-07-14,381,983
7490,1-983-WON DARES,2005-07-27,2005-08-04,595,983
15475,1-983-WON DARES,2005-08-23,2005-08-23,562,983
8102,1-983-WON DARES,2005-07-28,2005-08-03,237,983
15359,1-983-WON DARES,2005-08-22,2005-08-29,77,983
1196,1-222-DESERT POSEIDON,2005-06-15,2005-06-18,52,222
5477,1-222-DESERT POSEIDON,2005-07-09,2005-07-15,542,222
7706,1-222-DESERT POSEIDON,2005-07-28,2005-07-29,263,222
15934,1-222-DESERT POSEIDON,2005-08-23,2005-08-25,216,222
2173,2-222-DESERT POSEIDON,2005-06-18,2005-06-25,65,222
6196,2-222-DESERT POSEIDON,2005-07-11,2005-07-18,429,222
8719,2-222-DESERT POSEIDON,2005-07-29,2005-08-01,333,222
12534,2-222-DESERT POSEIDON,2005-08-18,2005-08-25,187,222
4132,1-222-DESERT POSEIDON,2005-07-07,2005-07-10,154,222
11381,1-222-DESERT POSEIDON,2005-08-02,2005-08-08,451,222
11701,1-222-DESERT POSEIDON,2005-08-17,2005-08-19,34,222
4987,2-222-DESERT POSEIDON,2005-07-09,2005-07-14,277,222
7849,2-222-DESERT POSEIDON,2005-07-28,2005-08-06,423,222
15737,2-222-DESERT POSEIDON,2005-08-23,2005-08-28,83,222
5854,2-222-DESERT POSEIDON,2005-07-10,2005-07-13,547,222
10629,2-222-DESERT POSEIDON,2005-08-01,2005-08-08,575,222
15164,2-222-DESERT POSEIDON,2005-08-22,2005-08-25,193,222
7970,2-222-DESERT POSEIDON,2005-07-28,2005-08-02,507,222
13770,2-222-DESERT POSEIDON,2005-08-20,2005-08-22,538,222
1197,1-835-SPY MILE,2005-06-15,2005-06-20,349,835
5330,1-835-SPY MILE,2005-07-09,2005-07-18,410,835
11115,1-835-SPY MILE,2005-08-02,2005-08-04,408,835
13954,1-835-SPY MILE,2005-08-20,2005-08-27,207,835
1365,1-835-SPY MILE,2005-06-15,2005-06-19,25,835
6236,1-835-SPY MILE,2005-07-11,2005-07-14,338,835
10901,1-835-SPY MILE,2005-08-02,2005-08-04,290,835
14296,1-835-SPY MILE,2005-08-21,2005-08-26,275,835
1416,2-835-SPY MILE,2005-06-15,2005-06-22,167,835
4941,2-835-SPY MILE,2005-07-08,2005-07-15,553,835
8213,2-835-SPY MILE,2005-07-28,2005-07-31,17,835
11696,2-835-SPY MILE,2005-08-17,2005-08-21,522,835
1753,2-835-SPY MILE,2005-06-16,2005-06-21,249,835
3905,2-835-SPY MILE,2005-07-06,2005-07-15,526,835
7783,2-835-SPY MILE,2005-07-28,2005-08-01,581,835
11730,2-835-SPY MILE,2005-08-17,2005-08-22,98,835
2757,1-835-SPY MILE,2005-06-19,2005-06-28,243,835
4174,1-835-SPY MILE,2005-07-07,2005-07-11,182,835
10898,1-835-SPY MILE,2005-08-02,2005-08-06,23,835
12310,1-835-SPY MILE,2005-08-18,2005-08-24,385,835
4435,2-835-SPY MILE,2005-07-07,2005-07-14,157,835
7455,2-835-SPY MILE,2005-07-27,2005-07-31,405,835
12744,2-835-SPY MILE,2005-08-18,2005-08-24,593,835
7177,2-835-SPY MILE,2005-07-27,2005-07-30,133,835
13297,2-835-SPY MILE,2005-08-19,2005-08-22,359,835
10525,1-835-SPY MILE,2005-08-01,2005-08-07,36,835
15210,1-835-SPY MILE,2005-08-22,2005-08-29,332,835
1212,1-789-SHOCK CABIN,2005-06-15,2005-06-17,371,789
4035,1-789-SHOCK CABIN,2005-07-07,2005-07-14,539,789
7784,1-789-SHOCK CABIN,2005-07-28,2005-08-06,505,789
15875,1-789-SHOCK CABIN,2006-02-14,,41,789
1312,1-789-SHOCK CABIN,2005-06-15,2005-06-20,313,789
5474,1-789-SHOCK CABIN,2005-07-09,2005-07-15,375,789
10340,1-789-SHOCK CABIN,2005-08-01,2005-08-06,568,789
14954,1-789-SHOCK CABIN,2006-02-14,,525,789
2355,2-789-SHOCK CABIN,2005-06-18,2005-06-26,125,789
4887,2-789-SHOCK CABIN,2005-07-08,2005-07-15,543,789
7740,2-789-SHOCK CABIN,2005-07-28,2005-08-01,395,789
12956,2-789-SHOCK CABIN,2005-08-19,2005-08-28,241,789
2682,1-789-SHOCK CABIN,2005-06-19,2005-06-28,538,789
5042,1-789-SHOCK CABIN,2005-07-09,2005-07-15,254,789
8219,1-789-SHOCK CABIN,2005-07-28,2005-08-03,227,789
14913,1-789-SHOCK CABIN,2005-08-22,2005-08-23,503,789
2930,2-789-SHOCK CABIN,2005-06-20,2005-06-28,585,789
6766,2-789-SHOCK CABIN,2005-07-12,2005-07-18,171,789
9922,2-789-SHOCK CABIN,2005-07-31,2005-08-06,25,789
14880,2-789-SHOCK CABIN,2005-08-22,2005-08-24,224,789
3423,2-789-SHOCK CABIN,2005-06-21,2005-06-23,19,789
6871,2-789-SHOCK CABIN,2005-07-12,2005-07-14,204,789
10695,2-789-SHOCK CABIN,2005-08-01,2005-08-03,374,789
15311,2-789-SHOCK CABIN,2005-08-22,2005-08-31,176,789
3903,2-789-SHOCK CABIN,2005-07-06,2005-07-08,369,789
8523,2-789-SHOCK CABIN,2005-07-29,2005-08-04,558,789
15158,2-789-SHOCK CABIN,2005-08-22,2005-08-27,588,789
4679,1-789-SHOCK CABIN,2005-07-08,2005-07-15,423,789
9745,1-789-SHOCK CABIN,2005-07-31,2005-08-07,217,789
13659,1-789-SHOCK CABIN,2005-08-20,2005-08-24,520,789
1221,2-460-INNOCENT USUAL,2005-06-15,2005-06-18,403,460
6675,2-460-INNOCENT USUAL,2005-07-12,2005-07-13,523,460
7527,2-460-INNOCENT USUAL,2005-07-27,2005-08-05,426,460
12403,2-460-INNOCENT USUAL,2005-08-18,2005-08-23,440,460
1249,1-460-INNOCENT USUAL,2005-06-15,2005-06-22,403,460
4199,1-460-INNOCENT USUAL,2005-07-07,2005-07-11,259,460
8336,1-460-INNOCENT USUAL,2005-07-29,2005-08-05,210,460
12248,1-460-INNOCENT USUAL,2005-08-18,2005-08-22,562,460
3336,1-460-INNOCENT USUAL,2005-06-21,2005-06-22,173,460
4000,1-460-INNOCENT USUAL,2005-07-06,2005-07-08,95,460
10754,1-460-INNOCENT USUAL,2005-08-01,2005-08-10,460,460
13018,1-460-INNOCENT USUAL,2005-08-19,2005-08-26,168,460
4619,2-460-INNOCENT USUAL,2005-07-08,2005-07-16,579,460
9382,2-460-INNOCENT USUAL,2005-07-30,2005-08-06,17,460
11511,2-460-INNOCENT USUAL,2005-08-16,2005-08-18,397,460
5312,1-460-INNOCENT USUAL,2005-07-09,2005-07-13,258,460
8716,1-460-INNOCENT USUAL,2005-07-29,2005-08-03,48,460
15170,1-460-INNOCENT USUAL,2005-08-22,2005-08-23,521,460
5967,2-460-INNOCENT USUAL,2005-07-11,2005-07-18,215,460
7063,2-460-INNOCENT USUAL,2005-07-27,2005-08-04,58,460
14411,2-460-INNOCENT USUAL,2005-08-21,2005-08-22,502,460
6581,1-460-INNOCENT USUAL,2005-07-12,2005-07-14,468,460
10669,1-460-INNOCENT USUAL,2005-08-01,2005-08-08,559,460
12919,1-460-INNOCENT USUAL,2005-08-19,2005-08-24,263,460
8984,2-460-INNOCENT USUAL,2005-07-30,2005-08-04,485,460
13231,2-460-INNOCENT USUAL,2005-08-19,2005-08-27,280,460
1228,2-977-WINDOW SIDE,2005-06-15,2005-06-17,398,977
5497,2-977-WINDOW SIDE,2005-07-10,2005-07-16,92,977
9022,2-977-WINDOW SIDE,2005-07-30,2005-08-03,159,977
11513,2-977-WINDOW SIDE,2005-08-16,2005-08-24,499,977
1588,2-977-WINDOW SIDE,2005-06-16,2005-06-25,322,977
5229,2-977-WINDOW SIDE,2005-07-09,2005-07-14,372,977
8103,2-977-WINDOW SIDE,2005-07-28,2005-08-04,397,977
15966,2-977-WINDOW SIDE,2006-02-14,,374,977
2539,2-977-WINDOW SIDE,2005-06-19,2005-06-19,527,977
4474,2-977-WINDOW SIDE,2005-07-08,2005-07-12,137,977
7397,2-977-WINDOW SIDE,2005-07-27,2005-08-01,245,977
15750,2-977-WINDOW SIDE,2005-08-23,2005-08-24,496,977
1231,2-658-PARIS WEEKEND,2005-06-15,2005-06-20,302,658
5456,2-658-PARIS WEEKEND,2005-07-09,2005-07-12,360,658
10063,2-658-PARIS WEEKEND,2005-07-31,2005-08-09,517,658
15623,2-658-PARIS WEEKEND,2005-08-23,2005-08-31,525,658
1701,2-658-PARIS WEEKEND,2005-06-16,2005-06-22,315,658
5013,2-658-PARIS WEEKEND,2005-07-09,2005-07-16,35,658
10587,2-658-PARIS WEEKEND,2005-08-01,2005-08-08,521,658
14843,2-658-PARIS WEEKEND,2005-08-22,2005-08-28,454,658
2398,2-658-PARIS WEEKEND,2005-06-18,2005-06-27,526,658
3834,2-658-PARIS WEEKEND,2005-07-06,2005-07-13,366,658
11489,2-658-PARIS WEEKEND,2005-08-02,2005-08-04,474,658
15078,2-658-PARIS WEEKEND,2005-08-22,2005-08-25,197,658
7299,2-658-PARIS WEEKEND,2005-07-27,2005-08-03,286,658
14416,2-658-PARIS WEEKEND,2005-08-21,2005-08-25,384,658
1235,2-223-DESIRE ALIEN,2005-06-15,2005-06-22,255,223
5987,2-223-DESIRE ALIEN,2005-07-11,2005-07-16,447,223
8441,2-223-DESIRE ALIEN,2005-07-29,2005-08-04,526,223
15200,2-223-DESIRE ALIEN,2005-08-22,2005-08-24,374,223
2942,2-223-DESIRE ALIEN,2005-06-20,2005-06-29,242,223
6328,2-223-DESIRE ALIEN,2005-07-11,2005-07-12,260,223
9927,2-223-DESIRE ALIEN,2005-07-31,2005-08-01,346,223
12319,2-223-DESIRE ALIEN,2005-08-18,2005-08-23,368,223
1257,2-421-HOLIDAY GAMES,2005-06-15,2005-06-21,267,421
4514,2-421-HOLIDAY GAMES,2005-07-08,2005-07-15,576,421
9325,2-421-HOLIDAY GAMES,2005-07-30,2005-08-08,476,421
15075,2-421-HOLIDAY GAMES,2005-08-22,2005-08-30,535,421
1647,2-421-HOLIDAY GAMES,2005-06-16,2005-06-17,454,421
6375,2-421-HOLIDAY GAMES,2005-07-11,2005-07-18,8,421
9002,2-421-HOLIDAY GAMES,2005-07-30,2005-07-31,137,421
14376,2-421-HOLIDAY GAMES,2005-08-21,2005-08-22,582,421
1903,2-421-HOLIDAY GAMES,2005-06-17,2005-06-26,588,421
4859,2-421-HOLIDAY GAMES,2005-07-08,2005-07-13,369,421
10778,2-421-HOLIDAY GAMES,2005-08-01,2005-08-02,220,421
15469,2-421-HOLIDAY GAMES,2005-08-23,2005-08-27,597,421
3691,2-421-HOLIDAY GAMES,2005-07-06,2005-07-07,478,421
8230,2-421-HOLIDAY GAMES,2005-07-29,2005-08-06,2,421
14448,2-421-HOLIDAY GAMES,2005-08-21,2005-08-30,263,421
1259,1-974-WILD APOLLO,2005-06-15,2005-06-23,570,974
5295,1-974-WILD APOLLO,2005-07-09,2005-07-10,86,974
8917,1-974-WILD APOLLO,2005-07-30,2005-08-05,309,974
13486,1-974-WILD APOLLO,2006-02-14,,274,974
8020,1-974-WILD APOLLO,2005-07-28,2005-08-05,498,974
15264,1-974-WILD APOLLO,2005-08-22,2005-08-24,440,974
1262,2-981-WOLVES DESIRE,2005-06-15,2005-06-22,236,981
3845,2-981-WOLVES DESIRE,2005-07-06,2005-07-09,28,981
9126,2-981-WOLVES DESIRE,2005-07-30,2005-08-02,590,981
12825,2-981-WOLVES DESIRE,2005-08-19,2005-08-20,328,981
1757,1-981-WOLVES DESIRE,2005-06-16,2005-06-18,510,981
5939,1-981-WOLVES DESIRE,2005-07-10,2005-07-14,207,981
9930,1-981-WOLVES DESIRE,2005-07-31,2005-08-01,304,981
12276,1-981-WOLVES DESIRE,2005-08-18,2005-08-22,397,981
3111,2-981-WOLVES DESIRE,2005-06-20,2005-06-29,579,981
6726,2-981-WOLVES DESIRE,2005-07-12,2005-07-16,97,981
10240,2-981-WOLVES DESIRE,2005-08-01,2005-08-07,109,981
14706,2-981-WOLVES DESIRE,2005-08-21,2005-08-22,589,981
3148,1-981-WOLVES DESIRE,2005-06-20,2005-06-24,202,981
3812,1-981-WOLVES DESIRE,2005-07-06,2005-07-08,381,981
11418,1-981-WOLVES DESIRE,2005-08-02,2005-08-06,91,981
14618,1-981-WOLVES DESIRE,2005-08-21,2005-08-28,270,981
3828,2-981-WOLVES DESIRE,2005-07-06,2005-07-10,498,981
9039,2-981-WOLVES DESIRE,2005-07-30,2005-08-08,485,981
14506,2-981-WOLVES DESIRE,2005-08-21,2005-08-24,537,981
7830,1-981-WOLVES DESIRE,2005-07-28,2005-08-04,144,981
14188,1-981-WOLVES DESIRE,2005-08-21,2005-08-22,548,981
1266,1-482-JEOPARDY ENCINO,2005-06-15,2005-06-21,96,482
4733,1-482-JEOPARDY ENCINO,2005-07-08,2005-07-13,93,482
9849,1-482-JEOPARDY ENCINO,2005-07-31,2005-08-02,429,482
11761,1-482-JEOPARDY ENCINO,2005-08-17,2005-08-25,13,482
2596,1-482-JEOPARDY ENCINO,2005-06-19,2005-06-24,80,482
6621,1-482-JEOPARDY ENCINO,2005-07-12,2005-07-14,561,482
8121,1-482-JEOPARDY ENCINO,2005-07-28,2005-08-02,363,482
11688,1-482-JEOPARDY ENCINO,2005-08-17,2005-08-25,82,482
7721,1-482-JEOPARDY ENCINO,2005-07-28,2005-07-31,83,482
13810,1-482-JEOPARDY ENCINO,2005-08-20,2005-08-21,450,482
1267,2-923-UNFAITHFUL KILL,2005-06-15,2005-06-17,509,923
6264,2-923-UNFAITHFUL KILL,2005-07-11,2005-07-12,565,923
